date,market,brand,model,sales
2024-09,수입,아우디,A6,114
2024-09,수입,혼다,CR-V,113
2024-09,수입,랜드로버,Defender,109
2024-09,수입,볼보,S60,108
2024-09,수입,벤츠,GLB-Class,106
2024-09,수입,링컨,Nautilus,104
2024-09,국산,현대,ST1,102
2024-09,수입,렉서스,UX,102
2024-09,수입,볼보,S90,101
2024-09,수입,BMW,1 Series,100
2024-09,수입,볼보,XC90,98
2024-09,수입,아우디,Q2,98
2024-09,수입,포드,Ranger,97
2024-09,수입,토요타,Crown,95
2024-09,국산,기아,버스 (기아),94
2024-09,수입,벤츠,Maybach S-Class,91
2024-09,국산,현대,아이오닉 5 N,88
2024-09,수입,혼다,Accord,87
2024-09,수입,링컨,Aviator,85
2024-09,국산,쉐보레,트래버스,84
2024-09,수입,토요타,Sienna,84
2024-09,수입,토요타,Alphard,82
2024-09,수입,아우디,A3,78
2024-09,수입,BMW,2 Series,74
2024-09,수입,토요타,Prius,72
2024-09,수입,BMW,XM,71
2024-09,수입,BMW,i5,71
2024-09,수입,벤츠,CLA-Class,69
2024-09,국산,쉐보레,콜로라도,68
2024-09,국산,KGM,티볼리 에어,64
2024-09,국산,현대,아반떼 N,61
2024-09,수입,아우디,Q7,61
2024-09,수입,BMW,X2,58
2024-09,수입,BMW,iX1,56
2024-09,수입,BMW,8 Series,55
2024-09,수입,랜드로버,Range Rover Sport,53
2024-09,수입,벤츠,EQE,51
2024-09,국산,KGM,코란도,50
2024-09,수입,BMW,2 Series Active Tourer,48
2024-09,수입,벤츠,Maybach GLS,46
2024-09,수입,토요타,Highlander,46
2024-09,수입,포드,Mustang,43
2024-09,수입,아우디,Q3,41
2024-09,수입,BMW,i7,40
2024-09,수입,벤츠,GLA-Class,39
2024-09,수입,벤츠,AMG GT,38
2024-09,수입,랜드로버,Range Rover Evoque,37
2024-09,수입,벤츠,EQB,35
2024-09,국산,제네시스,GV60,34
2024-09,수입,BMW,iX,34
2024-09,국산,르노코리아,SM6,33
2024-09,수입,아우디,A8,33
2024-09,수입,랜드로버,Range Rover Velar,32
2024-09,국산,르노코리아,마스터,30
2024-09,수입,BMW,M4,30
2024-09,수입,토요타,GR 86,28
2024-09,수입,BMW,Z4,26
2024-09,수입,GMC,Sierra,26
2024-09,수입,람보르기니,Urus S,24
2024-09,수입,지프,Renegade,24
2024-09,수입,혼다,Pilot,23
2024-09,수입,아우디,A5,21
2024-09,수입,캐딜락,Escalade,21
2024-09,수입,포드,Bronco,21
2024-09,수입,폭스바겐,Arteon,21
2024-09,국산,제네시스,Electrified GV70,19
2024-09,수입,랜드로버,Discovery Sport,19
2024-09,수입,미니,Convertible,19
2024-09,수입,폭스바겐,Touareg,19
2024-09,수입,BMW,M2,17
2024-09,수입,벤틀리,Bentayga,17
2024-09,수입,아우디,A7,17
2024-09,수입,아우디,Q5,17
2024-09,수입,지프,Gladiator,17
2024-09,수입,캐딜락,Lyriq,17
2024-09,수입,테슬라,Model X,17
2024-09,수입,렉서스,LM,16
2024-09,수입,마세라티,Grecale,16
2024-09,수입,지프,Avenger,16
2024-09,수입,푸조,408,16
2024-09,수입,BMW,X6 M,15
2024-09,수입,벤틀리,Continental GT,13
2024-09,수입,캐딜락,New XT4,13
2024-09,수입,벤틀리,Flying Spur,12
2024-09,수입,지프,Grand Cherokee,12
2024-09,수입,포르쉐,718 Boxster,11
2024-09,수입,BMW,X5 M,10
2024-09,수입,람보르기니,Urus,10
2024-09,수입,아우디,A4,10
2024-09,수입,푸조,e-2008,9
2024-09,국산,현대,카운티 일렉트릭,8
2024-09,수입,BMW,M3,8
2024-09,수입,렉서스,LS,8
2024-09,수입,BMW,X4 M,7
2024-09,수입,벤츠,Maybach EQS SUV,7
2024-09,수입,볼보,C40 Recharge,7
2024-09,수입,볼보,V90 Cross Country,7
2024-09,국산,쉐보레,타호,6
2024-09,국산,제네시스,Electrified G80,6
2024-09,수입,BMW,X3 M,6
2024-09,수입,랜드로버,Discovery,6
2024-09,수입,벤츠,EQA,6
2024-09,수입,벤츠,SL-Class,6
2024-09,수입,볼보,XC40 Recharge,6
2024-09,수입,아우디,e-tron,6
2024-09,수입,푸조,5008,6
2024-09,수입,롤스로이스,Ghost,5
2024-09,수입,테슬라,Model S,5
2024-09,수입,포르쉐,718 Cayman,5
2024-09,수입,푸조,3008,5
2024-09,국산,기아,K3,4
2024-09,국산,기아,니로 EV,4
2024-09,수입,링컨,Navigator,4
2024-09,수입,벤츠,EQE SUV,4
2024-09,수입,폴스타,Polestar 2,4
2024-09,수입,푸조,e-208,4
2024-09,국산,KGM,코란도 EV,3
2024-09,국산,기아,니로 플러스,3
2024-09,수입,람보르기니,Huracan EVO,3
2024-09,수입,롤스로이스,Cullinan,3
2024-09,수입,롤스로이스,Phantom Series II,3
2024-09,수입,아우디,e-tron GT,3
2024-09,수입,캐딜락,XT6,3
2024-09,수입,미니,Clubman,2
2024-09,수입,벤츠,EQS SUV,2
2024-09,국산,쉐보레,볼트 EV,1
2024-09,수입,롤스로이스,Spectre,1
2024-09,수입,미니,Hatch,1
2024-09,수입,아우디,Q8 e-tron,1
2024-09,수입,포드,Expedition,1
2024-10,국산,기아,쏘렌토,7962
2024-10,국산,현대,그랜저,7433
2024-10,국산,현대,싼타페,7294
2024-10,국산,기아,셀토스,6822
2024-10,국산,현대,투싼,6365
2024-10,국산,현대,아반떼,5928
2024-10,국산,기아,카니발,5645
2024-10,국산,기아,스포티지,5531
2024-10,국산,현대,포터2,5509
2024-10,국산,르노코리아,그랑 콜레오스,5385
2024-10,국산,현대,쏘나타 디 엣지,5047
2024-10,국산,기아,K8,4977
2024-10,국산,제네시스,GV70,3921
2024-10,국산,제네시스,G80,3822
2024-10,국산,현대,스타리아,3747
2024-10,국산,기아,레이,3036
2024-10,국산,기아,K5,3030
2024-10,국산,기아,봉고 3,2954
2024-10,수입,벤츠,E-Class,2545
2024-10,국산,현대,캐스퍼 일렉트릭,2186
2024-10,국산,현대,코나,2140
2024-10,국산,기아,EV3,2107
2024-10,수입,BMW,5 Series,2073
2024-10,국산,제네시스,GV80,2028
2024-10,국산,현대,버스/트럭 (현대),1626
2024-10,국산,현대,팰리세이드,1517
2024-10,국산,쉐보레,트랙스 크로스오버,1516
2024-10,국산,KGM,액티언,1482
2024-10,국산,기아,모닝,1464
2024-10,국산,현대,캐스퍼,1434
2024-10,국산,현대,아이오닉 5,983
2024-10,수입,테슬라,Model Y,951
2024-10,국산,기아,니로,941
2024-10,국산,현대,아이오닉 6,866
2024-10,수입,벤츠,GLC-Class,771
2024-10,국산,KGM,토레스,724
2024-10,국산,KGM,렉스턴 스포츠,691
2024-10,수입,렉서스,ES,673
2024-10,국산,기아,봉고 3 EV,614
2024-10,국산,KGM,티볼리,590
2024-10,국산,르노코리아,QM6,582
2024-10,국산,기아,EV6,557
2024-10,국산,제네시스,G90,550
2024-10,수입,볼보,XC60,531
2024-10,국산,현대,마이티,502
2024-10,수입,벤츠,S-Class,489
2024-10,수입,BMW,3 Series,458
2024-10,국산,현대,베뉴,439
2024-10,국산,KGM,렉스턴 스포츠 칸,409
2024-10,수입,BMW,X5,392
2024-10,수입,렉서스,NX,359
2024-10,수입,미니,Cooper,355
2024-10,수입,BMW,X7,349
2024-10,수입,포르쉐,Cayenne,349
2024-10,국산,KGM,토레스 EVX,347
2024-10,국산,르노코리아,아르카나,346
2024-10,수입,벤츠,GLE-Class,344
2024-10,수입,BMW,X6,338
2024-10,수입,BMW,X4,336
2024-10,수입,벤츠,EQA,327
2024-10,수입,벤츠,EQB,325
2024-10,수입,벤츠,G-Class,312
2024-10,국산,쉐보레,트레일블레이저,306
2024-10,수입,테슬라,Model 3,302
2024-10,수입,폭스바겐,Jetta,297
2024-10,국산,현대,포터2 일렉트릭,273
2024-10,수입,BMW,6 Series,273
2024-10,수입,BMW,X3,271
2024-10,수입,아우디,Q4 e-tron,263
2024-10,수입,아우디,Q5,255
2024-10,수입,토요타,RAV4,248
2024-10,국산,기아,레이 EV,242
2024-10,수입,폭스바겐,Tiguan,242
2024-10,수입,벤츠,C-Class,199
2024-10,국산,현대,코나 일렉트릭,189
2024-10,국산,현대,쏠라티,187
2024-10,수입,볼보,XC40,185
2024-10,국산,현대,넥쏘,184
2024-10,수입,BMW,7 Series,182
2024-10,수입,벤츠,CLE,180
2024-10,수입,벤츠,EQE,180
2024-10,수입,BMW,4 Series,179
2024-10,수입,미니,Countryman,170
2024-10,수입,폭스바겐,Golf,170
2024-10,수입,BMW,i4,168
2024-10,국산,기아,EV9,159
2024-10,국산,현대,카운티,154
2024-10,수입,BMW,1 Series,150
2024-10,수입,벤츠,A-Class,143
2024-10,수입,BMW,X1,137
2024-10,수입,BMW,iX3,137
2024-10,수입,지프,Wrangler,137
2024-10,국산,제네시스,G70,134
2024-10,수입,벤츠,GLS-Class,133
2024-10,국산,KGM,렉스턴 뉴 아레나,132
2024-10,국산,제네시스,Electrified G80,129
2024-10,국산,기아,K9,127
2024-10,국산,기아,버스 (기아),124
2024-10,수입,포르쉐,Taycan,123
2024-10,수입,랜드로버,Range Rover,120
2024-10,수입,렉서스,UX,119
2024-10,수입,BMW,2 Series Active Tourer,118
2024-10,수입,볼보,S90,116
2024-10,수입,볼보,XC90,113
2024-10,수입,포르쉐,Panamera,109
2024-10,수입,토요타,Camry,107
2024-10,수입,링컨,Nautilus,106
2024-10,국산,기아,모하비,98
2024-10,수입,토요타,Crown,95
2024-10,수입,벤츠,GLB-Class,93
2024-10,수입,벤츠,Maybach S-Class,92
2024-10,수입,토요타,Alphard,92
2024-10,수입,렉서스,RX,91
2024-10,국산,현대,ST1,88
2024-10,수입,포르쉐,911,88
2024-10,수입,토요타,Prius,84
2024-10,국산,쉐보레,트래버스,83
2024-10,수입,볼보,S60,83
2024-10,국산,KGM,코란도,82
2024-10,수입,토요타,Sienna,82
2024-10,국산,현대,아이오닉 5 N,81
2024-10,수입,포드,Ranger,81
2024-10,수입,BMW,XM,80
2024-10,수입,볼보,V60 Cross Country,79
2024-10,수입,아우디,A6,77
2024-10,수입,랜드로버,Range Rover Sport,76
2024-10,수입,아우디,A8,74
2024-10,수입,BMW,8 Series,73
2024-10,수입,벤츠,Maybach EQS SUV,69
2024-10,수입,BMW,2 Series,68
2024-10,수입,벤츠,CLA-Class,66
2024-10,국산,현대,아반떼 N,64
2024-10,수입,랜드로버,Defender,60
2024-10,수입,BMW,i7,59
2024-10,수입,BMW,iX1,56
2024-10,수입,아우디,A3,51
2024-10,수입,혼다,CR-V,51
2024-10,수입,혼다,Accord,50
2024-10,국산,르노코리아,SM6,48
2024-10,수입,아우디,Q8,47
2024-10,수입,링컨,Aviator,45
2024-10,수입,벤츠,Maybach GLS,44
2024-10,수입,아우디,A5,43
2024-10,국산,KGM,티볼리 에어,42
2024-10,국산,제네시스,GV60,42
2024-10,수입,아우디,A4,41
2024-10,수입,BMW,iX,40
2024-10,수입,포드,Bronco,40
2024-10,수입,BMW,X2,39
2024-10,수입,벤츠,AMG GT,37
2024-10,수입,포드,Mustang,37
2024-10,수입,BMW,Z4,36
2024-10,수입,GMC,Sierra,36
2024-10,국산,르노코리아,마스터,34
2024-10,수입,토요타,Highlander,33
2024-10,수입,아우디,A7,30
2024-10,국산,제네시스,Electrified GV70,29
2024-10,수입,벤츠,GLA-Class,29
2024-10,수입,캐딜락,Escalade,29
2024-10,수입,람보르기니,Urus S,28
2024-10,국산,쉐보레,콜로라도,27
2024-10,수입,볼보,V90 Cross Country,27
2024-10,수입,아우디,Q3,27
2024-10,수입,렉서스,LM,26
2024-10,수입,벤츠,EQE SUV,26
2024-10,수입,포르쉐,718 Boxster,26
2024-10,수입,지프,Renegade,25
2024-10,수입,BMW,M2,24
2024-10,수입,폭스바겐,Touareg,23
2024-10,국산,현대,카운티 일렉트릭,21
2024-10,수입,폴스타,Polestar 4,20
2024-10,수입,랜드로버,Range Rover Evoque,19
2024-10,수입,혼다,Pilot,19
2024-10,수입,BMW,i5,18
2024-10,국산,기아,니로 EV,17
2024-10,수입,벤틀리,Continental GT,17
2024-10,수입,람보르기니,Urus,16
2024-10,수입,마세라티,Grecale,16
2024-10,수입,아우디,e-tron GT,16
2024-10,수입,랜드로버,Range Rover Velar,15
2024-10,수입,렉서스,LS,15
2024-10,국산,쉐보레,타호,14
2024-10,수입,BMW,M3,14
2024-10,수입,BMW,M4,14
2024-10,수입,볼보,C40 Recharge,14
2024-10,수입,랜드로버,Discovery Sport,13
2024-10,수입,미니,Convertible,13
2024-10,수입,벤츠,SL-Class,13
2024-10,수입,볼보,XC40 Recharge,13
2024-10,수입,지프,Gladiator,13
2024-10,수입,BMW,X6 M,11
2024-10,수입,토요타,GR 86,11
2024-10,수입,벤틀리,Bentayga,10
2024-10,수입,캐딜락,XT6,10
2024-10,수입,벤틀리,Flying Spur,9
2024-10,수입,아우디,Q7,9
2024-10,수입,폭스바겐,Arteon,9
2024-10,수입,푸조,408,9
2024-10,수입,롤스로이스,Cullinan,8
2024-10,수입,캐딜락,Lyriq,8
2024-10,수입,푸조,3008,8
2024-10,수입,푸조,e-2008,8
2024-10,수입,BMW,X4 M,7
2024-10,수입,BMW,X5 M,7
2024-10,수입,벤츠,EQS,7
2024-10,수입,테슬라,Model X,7
2024-10,수입,푸조,5008,7
2024-10,수입,포드,Explorer,6
2024-10,수입,포르쉐,718 Cayman,6
2024-10,국산,KGM,코란도 EV,5
2024-10,수입,람보르기니,Huracan EVO,5
2024-10,수입,아우디,e-tron,5
2024-10,수입,지프,Grand Cherokee,5
2024-10,수입,캐딜락,New XT4,5
2024-10,수입,BMW,X3 M,4
2024-10,수입,아우디,Q2,4
2024-10,국산,기아,니로 플러스,3
2024-10,수입,롤스로이스,Spectre,3
2024-10,수입,링컨,Navigator,3
2024-10,수입,벤츠,Electric G-Class,3
2024-10,수입,지프,Avenger,3
2024-10,수입,테슬라,Model S,3
2024-10,수입,푸조,e-208,3
2024-10,국산,쉐보레,볼트 EUV,2
2024-10,수입,BMW,M8,2
2024-10,수입,랜드로버,Discovery,2
2024-10,수입,롤스로이스,Ghost,2
2024-10,수입,롤스로이스,Phantom Series II,2
2024-10,수입,토요타,GR SUPRA,2
2024-10,국산,쉐보레,볼트 EV,1
2024-10,수입,아우디,Q8 e-tron,1
2024-10,수입,캐딜락,CT5,1
2024-10,수입,포드,Expedition,1
2024-11,국산,기아,쏘렌토,10434
2024-11,국산,현대,싼타페,7576
2024-11,국산,기아,카니발,7516
2024-11,국산,현대,쏘나타 디 엣지,6658
2024-11,국산,르노코리아,그랑 콜레오스,6582
2024-11,국산,현대,투싼,5583
2024-11,국산,현대,아반떼,5283
2024-11,국산,현대,그랜저,5047
2024-11,국산,기아,셀토스,4887
2024-11,국산,기아,레이,4417
2024-11,국산,기아,K8,4336
2024-11,국산,기아,스포티지,4233
2024-11,국산,현대,스타리아,4094
2024-11,국산,현대,포터2,3414
2024-11,국산,제네시스,G80,3398
2024-11,국산,제네시스,GV80,3362
2024-11,국산,제네시스,GV70,3137
2024-11,수입,테슬라,Model Y,3048
2024-11,국산,기아,K5,2645
2024-11,국산,기아,봉고 3,2335
2024-11,국산,기아,EV3,2284
2024-11,국산,현대,팰리세이드,2282
2024-11,국산,현대,캐스퍼,2014
2024-11,수입,BMW,5 Series,1957
2024-11,수입,벤츠,E-Class,1886
2024-11,국산,현대,코나,1801
2024-11,국산,현대,캐스퍼 일렉트릭,1731
2024-11,국산,현대,버스/트럭 (현대),1478
2024-11,국산,기아,모닝,1467
2024-11,국산,쉐보레,트랙스 크로스오버,1398
2024-11,국산,현대,포터2 일렉트릭,1268
2024-11,국산,현대,아이오닉 5,1158
2024-11,국산,기아,니로,1034
2024-11,국산,기아,봉고 3 EV,925
2024-11,수입,벤츠,GLC-Class,846
2024-11,국산,기아,EV6,770
2024-11,국산,현대,아이오닉 6,734
2024-11,국산,KGM,액티언,693
2024-11,국산,제네시스,G90,683
2024-11,수입,BMW,X5,657
2024-11,국산,KGM,토레스,644
2024-11,국산,KGM,렉스턴 스포츠,616
2024-11,수입,렉서스,ES,609
2024-11,국산,현대,마이티,569
2024-11,수입,BMW,7 Series,541
2024-11,국산,KGM,티볼리,529
2024-11,수입,BMW,X7,511
2024-11,수입,벤츠,G-Class,500
2024-11,수입,테슬라,Model 3,481
2024-11,수입,벤츠,S-Class,462
2024-11,수입,BMW,X4,452
2024-11,국산,현대,베뉴,395
2024-11,수입,렉서스,NX,393
2024-11,수입,볼보,XC60,383
2024-11,수입,미니,Cooper,382
2024-11,수입,BMW,3 Series,354
2024-11,국산,르노코리아,QM6,350
2024-11,수입,폭스바겐,ID.4,341
2024-11,국산,기아,레이 EV,336
2024-11,국산,KGM,토레스 EVX,332
2024-11,수입,BMW,X6,312
2024-11,국산,KGM,렉스턴 스포츠 칸,310
2024-11,국산,르노코리아,아르카나,309
2024-11,국산,쉐보레,트레일블레이저,302
2024-11,수입,폭스바겐,Jetta,292
2024-11,수입,볼보,S90,290
2024-11,수입,포르쉐,Panamera,286
2024-11,수입,아우디,Q5,268
2024-11,수입,볼보,XC40,266
2024-11,수입,토요타,RAV4,246
2024-11,국산,현대,코나 일렉트릭,233
2024-11,수입,미니,Countryman,232
2024-11,수입,폭스바겐,Tiguan,229
2024-11,수입,포르쉐,Cayenne,224
2024-11,수입,벤츠,GLE-Class,217
2024-11,수입,BMW,6 Series,209
2024-11,수입,포드,Explorer,209
2024-11,국산,제네시스,G70,206
2024-11,국산,현대,카운티,198
2024-11,수입,벤츠,CLE,198
2024-11,수입,BMW,iX3,184
2024-11,수입,BMW,X1,182
2024-11,수입,아우디,Q4 e-tron,182
2024-11,수입,BMW,4 Series,179
2024-11,수입,포르쉐,Taycan,175
2024-11,국산,현대,ST1,173
2024-11,국산,현대,아반떼 N,169
2024-11,수입,폭스바겐,Golf,160
2024-11,수입,렉서스,RX,159
2024-11,수입,랜드로버,Range Rover,154
2024-11,수입,벤츠,GLS-Class,148
2024-11,국산,기아,EV9,144
2024-11,수입,BMW,X3,141
2024-11,수입,토요타,Camry,133
2024-11,수입,벤츠,A-Class,130
2024-11,국산,기아,니로 EV,128
2024-11,수입,BMW,1 Series,125
2024-11,국산,기아,버스 (기아),123
2024-11,수입,벤츠,EQE,123
2024-11,수입,아우디,A6,122
2024-11,국산,현대,쏠라티,121
2024-11,수입,토요타,Crown,119
2024-11,수입,BMW,2 Series,113
2024-11,국산,KGM,렉스턴 뉴 아레나,112
2024-11,국산,현대,넥쏘,111
2024-11,수입,벤츠,C-Class,111
2024-11,수입,토요타,Sienna,110
2024-11,수입,볼보,XC90,108
2024-11,수입,벤츠,Maybach S-Class,107
2024-11,수입,토요타,Alphard,106
2024-11,수입,렉서스,LM,103
2024-11,수입,랜드로버,Range Rover Sport,101
2024-11,수입,BMW,iX1,100
2024-11,수입,아우디,A8,100
2024-11,국산,기아,K9,99
2024-11,수입,BMW,2 Series Active Tourer,96
2024-11,수입,렉서스,UX,96
2024-11,국산,현대,아이오닉 5 N,94
2024-11,수입,벤츠,CLA-Class,90
2024-11,국산,제네시스,Electrified G80,89
2024-11,수입,BMW,XM,88
2024-11,수입,랜드로버,Defender,88
2024-11,수입,볼보,S60,84
2024-11,수입,BMW,8 Series,79
2024-11,국산,기아,모하비,78
2024-11,수입,지프,Grand Cherokee,76
2024-11,수입,포드,Ranger,75
2024-11,수입,BMW,iX,74
2024-11,수입,지프,Wrangler,73
2024-11,국산,KGM,코란도,69
2024-11,수입,벤츠,GLB-Class,69
2024-11,수입,토요타,Prius,69
2024-11,수입,볼보,C40 Recharge,67
2024-11,수입,포르쉐,911,66
2024-11,수입,BMW,i7,64
2024-11,수입,링컨,Nautilus,63
2024-11,수입,테슬라,Model X,62
2024-11,수입,볼보,V60 Cross Country,60
2024-11,국산,제네시스,GV60,58
2024-11,수입,BMW,X2,54
2024-11,수입,BMW,i4,54
2024-11,수입,아우디,A4,52
2024-11,수입,포드,Bronco,51
2024-11,수입,폴스타,Polestar 4,50
2024-11,국산,쉐보레,트래버스,45
2024-11,수입,벤츠,Maybach GLS,45
2024-11,수입,폭스바겐,Touareg,45
2024-11,수입,푸조,408,45
2024-11,수입,벤츠,AMG GT,43
2024-11,수입,아우디,Q3,42
2024-11,수입,BMW,i5,41
2024-11,수입,볼보,XC40 Recharge,40
2024-11,국산,르노코리아,SM6,39
2024-11,수입,람보르기니,Urus S,39
2024-11,수입,링컨,Aviator,39
2024-11,수입,아우디,A5,39
2024-11,국산,현대,카운티 일렉트릭,35
2024-11,수입,아우디,e-tron GT,35
2024-11,수입,벤틀리,Bentayga,33
2024-11,수입,벤츠,GLA-Class,32
2024-11,수입,포드,Mustang,32
2024-11,수입,캐딜락,Escalade,29
2024-11,국산,쉐보레,콜로라도,28
2024-11,수입,랜드로버,Range Rover Velar,27
2024-11,수입,아우디,A7,27
2024-11,수입,테슬라,Model S,27
2024-11,수입,벤츠,EQB,26
2024-11,수입,BMW,Z4,24
2024-11,수입,GMC,Sierra,24
2024-11,국산,쉐보레,타호,23
2024-11,수입,혼다,Accord,23
2024-11,국산,르노코리아,마스터,21
2024-11,수입,볼보,V90 Cross Country,21
